8	10.8983216049776992	0.0030682663386432	3.8252841774875259	0.0021884899227402	0.8014306239704289	0.0001470463897563	0.4699514401769312	0.0002454004239498
16	24.6514029598970126	0.0067939914565643	10.0188738657357650	0.0049891182810704	0.8054297885988528	0.0001467356847981	0.5467161911892712	0.0002511619871892
32	55.7518290908111425	0.0146416137929519	24.3053620310028080	0.0115296263894204	0.8130774669111116	0.0001338865369958	0.5874698127822144	0.0002445275700486
64	126.0440869225159588	0.0328468151409283	56.7722348670774863	0.0255884691092516	0.8212005871332113	0.0001331779370481	0.6124667967026545	0.0002663450239485
128	284.8974236062152272	0.0692965301047017	130.2595168619254764	0.0564599801782714	0.8283287419370854	0.0001319771787900	0.6265277007944384	0.0002372182429961
256	644.6413688773776585	0.1536412495410369	296.6047919669006774	0.1252671845451563	0.8344806587364798	0.0001337881300075	0.6344942632874785	0.0002515985098097
512	1459.3153323861611170	0.3543459640555281	671.6069521865156275	0.2727073894314632	0.8397562676063268	0.0001250338328527	0.6402641039000269	0.0002417381261652
1024	3309.6463116104973778	0.7921694487048933	1520.7603550894505133	0.6354221101270439	0.8439450797691540	0.0001259233934239	0.6442426537056025	0.0002417936040442
2048	7512.5224674834398684	1.7980835764712118	3446.1175672743343057	1.4179102382616684	0.8473568383088675	0.0001228579486983	0.6457330096804927	0.0002449871311998
4096	17071.9998441348034248	4.0288753247316089	7823.0838452028183383	3.1791361069196551	0.8505309608731978	0.0001242426337469	0.6476730772382421	0.0002443333253761
8192	38847.7605101895896951	8.7488799377528998	17777.4290763868739305	7.1207992634970205	0.8527881226367188	0.0001234291641128	0.6489494282680566	0.0002410095725054
16384	88466.6934122337552253	19.7762149446116844	40437.2900427619897528	16.1593785512288939	0.8547805623061785	0.0001256482118292	0.6493637265111557	0.0002506149951407
32768	201846.3599153436953202	46.1758813150391632	92075.3476036274369108	37.7410202117194729	0.8564498092852175	0.0001238402531045	0.6506264549979280	0.0002403465511079
