#	1               	2               	3               	4               	5               	6               	7               	8               	9               	10              	11              	12              	13              	14              	15              	16              	17              	18              	19              	20              	21              	22              	23              	24              	25              	26              	27              	28              	29              	30              	31              	32              	33              	34              	35              	36              	37              	38              	39              	40              	41              	42              	43              	44              	45              	46              	47              	48              	49              	50              	51              	52              	53              	54              	55              	56              	57              	58              	59              	60              	61              	62              	63              	64              	65              	66              	67              	68              	69              	70              	71              	72              	73              	74              	75              	76              	77              	78              	79              	80              	81              	82              	83              	84              	85              	86              	87              	88              	89              	90              	91              	92              	93              	94              	95              	96              	97              	98              	99              	100             	101             	102             	103             	104             	105             	106             	107             	108             	109             	110             	111             	112             	113             	114             
#	D               	sigma           	L               	N_Therm         	N_Total         	Seed            	N_Measure       	N_Each          	NBlock          	Status          	<Len_8>         	<Len_8>_err     	<Len_16>        	<Len_16>_err    	<Len_32>        	<Len_32>_err    	<Len_64>        	<Len_64>_err    	<Len_128>       	<Len_128>_err   	<Len_256>       	<Len_256>_err   	<Len_512>       	<Len_512>_err   	<Len_1024>      	<Len_1024>_err  	<Len_2048>      	<Len_2048>_err  	<Len_4096>      	<Len_4096>_err  	<Len_8192>      	<Len_8192>_err  	<Len_16384>     	<Len_16384>_err 	<Len_32768>     	<Len_32768>_err 	<Lop_8>         	<Lop_8>_err     	<Lop_16>        	<Lop_16>_err    	<Lop_32>        	<Lop_32>_err    	<Lop_64>        	<Lop_64>_err    	<Lop_128>       	<Lop_128>_err   	<Lop_256>       	<Lop_256>_err   	<Lop_512>       	<Lop_512>_err   	<Lop_1024>      	<Lop_1024>_err  	<Lop_2048>      	<Lop_2048>_err  	<Lop_4096>      	<Lop_4096>_err  	<Lop_8192>      	<Lop_8192>_err  	<Lop_16384>     	<Lop_16384>_err 	<Lop_32768>     	<Lop_32768>_err 	<Len2_8>        	<Len2_8>_err    	<Len2_16>       	<Len2_16>_err   	<Len2_32>       	<Len2_32>_err   	<Len2_64>       	<Len2_64>_err   	<Len2_128>      	<Len2_128>_err  	<Len2_256>      	<Len2_256>_err  	<Len2_512>      	<Len2_512>_err  	<Len2_1024>     	<Len2_1024>_err 	<Len2_2048>     	<Len2_2048>_err 	<Len2_4096>     	<Len2_4096>_err 	<Len2_8192>     	<Len2_8192>_err 	<Len2_16384>    	<Len2_16384>_err	<Len2_32768>    	<Len2_32768>_err	<Lop2_8>        	<Lop2_8>_err    	<Lop2_16>       	<Lop2_16>_err   	<Lop2_32>       	<Lop2_32>_err   	<Lop2_64>       	<Lop2_64>_err   	<Lop2_128>      	<Lop2_128>_err  	<Lop2_256>      	<Lop2_256>_err  	<Lop2_512>      	<Lop2_512>_err  	<Lop2_1024>     	<Lop2_1024>_err 	<Lop2_2048>     	<Lop2_2048>_err 	<Lop2_4096>     	<Lop2_4096>_err 	<Lop2_8192>     	<Lop2_8192>_err 	<Lop2_16384>    	<Lop2_16384>_err	<Lop2_32768>    	<Lop2_32768>_err
 	4               	0.9             	16384           	0               	50000           	10007           	1               	5               	20              	100.00          	5.47437600e+00  	6.22415018e-03  	1.02444040e+01  	1.48677306e-02  	1.91714080e+01  	2.95428942e-02  	3.58515280e+01  	5.56914858e-02  	6.69446040e+01  	9.94267608e-02  	1.24971676e+02  	2.31767954e-01  	2.33953436e+02  	4.95693442e-01  	4.35672040e+02  	6.11993678e-01  	8.12886604e+02  	1.19064567e+00  	1.51342940e+03  	2.14892435e+00  	2.82486001e+03  	3.69828075e+00  	5.27258994e+03  	8.96605950e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	4.63339200e+01  	1.21887704e-01  	1.70474556e+02  	6.00707597e-01  	6.10548216e+02  	2.05101073e+00  	2.16475716e+03  	6.44918840e+00  	7.60692537e+03  	2.40688515e+01  	2.65628081e+04  	9.26230064e+01  	9.34664987e+04  	4.15610394e+02  	3.24427064e+05  	9.86525745e+02  	1.12866441e+06  	3.63554738e+03  	3.92002538e+06  	1.20725309e+04  	1.36581632e+07  	3.54220925e+04  	4.76838959e+07  	1.80770453e+05  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  
 	4               	0.9             	16384           	0               	50000           	10004           	1               	5               	20              	100.00          	5.49872400e+00  	6.13773550e-03  	1.02790560e+01  	1.21882437e-02  	1.92322440e+01  	3.47551781e-02  	3.58797320e+01  	5.75093129e-02  	6.70515160e+01  	9.12089459e-02  	1.24945680e+02  	1.73789335e-01  	2.33303060e+02  	3.69612087e-01  	4.34734652e+02  	7.15270471e-01  	8.12146192e+02  	1.30574496e+00  	1.51672273e+03  	2.72854807e+00  	2.83045440e+03  	4.62148101e+00  	5.27908529e+03  	5.30461443e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	4.68173560e+01  	9.92134593e-02  	1.70833816e+02  	4.32220606e-01  	6.13255092e+02  	2.35812807e+00  	2.16365682e+03  	7.95508736e+00  	7.63787447e+03  	2.65103090e+01  	2.65773902e+04  	9.61598973e+01  	9.26507845e+04  	3.36039924e+02  	3.22286876e+05  	1.08170836e+03  	1.12736746e+06  	3.88542226e+03  	3.91795639e+06  	1.32711302e+04  	1.36687968e+07  	4.23636230e+04  	4.76835367e+07  	1.05080493e+05  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  
 	4               	0.9             	16384           	0               	50000           	10003           	1               	5               	20              	100.00          	5.51096400e+00  	8.15953657e-03  	1.03132640e+01  	1.30097558e-02  	1.92263880e+01  	2.41861171e-02  	3.58825880e+01  	5.01081116e-02  	6.70193240e+01  	9.24633293e-02  	1.24830380e+02  	2.07620771e-01  	2.32806152e+02  	4.85144560e-01  	4.35050680e+02  	7.30964232e-01  	8.12363188e+02  	1.38145029e+00  	1.51381839e+03  	2.53110721e+00  	2.83239475e+03  	4.00743598e+00  	5.27864675e+03  	7.66016712e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	4.70479640e+01  	1.53458123e-01  	1.72220864e+02  	4.64695728e-01  	6.12002332e+02  	1.62542030e+00  	2.16229076e+03  	7.15768336e+00  	7.62017974e+03  	2.26517219e+01  	2.65148348e+04  	9.15650527e+01  	9.25572122e+04  	3.84081032e+02  	3.24214719e+05  	1.22775564e+03  	1.12899809e+06  	4.18211176e+03  	3.92567664e+06  	1.38447677e+04  	1.37317438e+07  	4.15735498e+04  	4.76939768e+07  	1.34806867e+05  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  
 	4               	0.9             	16384           	0               	50000           	10008           	1               	5               	20              	100.00          	5.49176000e+00  	8.58768371e-03  	1.02756840e+01  	2.07734579e-02  	1.92358520e+01  	3.09122462e-02  	3.58964600e+01  	5.63922401e-02  	6.68758200e+01  	1.15770212e-01  	1.24794996e+02  	2.41096333e-01  	2.33144964e+02  	3.68373692e-01  	4.34976096e+02  	8.71056835e-01  	8.12769656e+02  	1.43139064e+00  	1.51508846e+03  	2.78765130e+00  	2.82351786e+03  	4.75767354e+00  	5.27473526e+03  	9.90048285e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	4.67669600e+01  	1.41638754e-01  	1.71022012e+02  	6.84124949e-01  	6.13408804e+02  	2.12793444e+00  	2.16796172e+03  	7.33397416e+00  	7.58378916e+03  	2.47819067e+01  	2.65798730e+04  	1.12445357e+02  	9.31368394e+04  	2.89088665e+02  	3.23038179e+05  	1.38901351e+03  	1.12820297e+06  	3.32010571e+03  	3.91752947e+06  	1.47176265e+04  	1.36250551e+07  	4.93526978e+04  	4.76009935e+07  	1.90970969e+05  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  
 	4               	0.9             	16384           	0               	50000           	10000           	1               	5               	20              	100.00          	5.50086000e+00  	9.57426705e-03  	1.02728440e+01  	1.96109542e-02  	1.91501920e+01  	3.55602301e-02  	3.58719400e+01  	6.00564099e-02  	6.69751160e+01  	9.05851052e-02  	1.24732804e+02  	1.75472997e-01  	2.33246692e+02  	2.92485549e-01  	4.36846544e+02  	7.59122822e-01  	8.13828492e+02  	1.38748651e+00  	1.51435308e+03  	3.01035154e+00  	2.83401686e+03  	4.24916305e+00  	5.26864800e+03  	8.10325084e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	4.67441400e+01  	1.86493775e-01  	1.70761012e+02  	6.77295288e-01  	6.08209688e+02  	2.34943632e+00  	2.16752876e+03  	8.90737165e+00  	7.61429621e+03  	1.61983483e+01  	2.64607964e+04  	8.07700608e+01  	9.27828501e+04  	2.60060623e+02  	3.26052250e+05  	1.13380949e+03  	1.13124597e+06  	4.17955696e+03  	3.90814856e+06  	1.50026417e+04  	1.37682997e+07  	4.43961011e+04  	4.73586372e+07  	1.42324955e+05  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  
 	4               	0.9             	16384           	0               	50000           	10001           	1               	5               	20              	100.00          	5.49344000e+00  	7.15667903e-03  	1.02929000e+01  	1.30401832e-02  	1.91584720e+01  	2.50550094e-02  	3.57805240e+01  	4.54234976e-02  	6.67951720e+01  	1.12211731e-01  	1.24533724e+02  	2.21079633e-01  	2.32616976e+02  	4.46412699e-01  	4.35089120e+02  	8.56123694e-01  	8.12403124e+02  	1.24902079e+00  	1.51602600e+03  	2.96412779e+00  	2.82666406e+03  	4.07173889e+00  	5.27578356e+03  	9.50003579e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	4.66670480e+01  	1.31936128e-01  	1.71555220e+02  	4.54703582e-01  	6.09034584e+02  	1.76137278e+00  	2.15722284e+03  	6.84661453e+00  	7.57604444e+03  	2.83960808e+01  	2.64147600e+04  	1.01298729e+02  	9.24391059e+04  	3.76387609e+02  	3.23700706e+05  	1.22287435e+03  	1.12915079e+06  	3.46818639e+03  	3.94299061e+06  	1.53270152e+04  	1.36856617e+07  	4.72523136e+04  	4.75953403e+07  	1.76335268e+05  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  
 	4               	0.9             	16384           	0               	50000           	10002           	1               	5               	20              	100.00          	5.48922000e+00  	9.17532412e-03  	1.02761680e+01  	1.40392531e-02  	1.91712240e+01  	3.60185090e-02  	3.58299160e+01  	7.02529175e-02  	6.69953200e+01  	9.58150620e-02  	1.24952684e+02  	1.32895329e-01  	2.33227948e+02  	3.65522209e-01  	4.36057080e+02  	6.11704540e-01  	8.13391972e+02  	1.47765122e+00  	1.51945996e+03  	1.97560394e+00  	2.82585434e+03  	4.60147537e+00  	5.27279622e+03  	1.02026743e+01  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	4.66340360e+01  	1.67475600e-01  	1.71004072e+02  	4.34456992e-01  	6.09997448e+02  	2.72730193e+00  	2.16332560e+03  	8.70690866e+00  	7.62003588e+03  	2.55856865e+01  	2.66235527e+04  	5.76629555e+01  	9.28655060e+04  	2.93510445e+02  	3.24915048e+05  	1.11279280e+03  	1.12783934e+06  	4.53103911e+03  	3.94758061e+06  	1.12921299e+04  	1.36321938e+07  	5.80441796e+04  	4.76276391e+07  	1.86464603e+05  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  
 	4               	0.9             	16384           	0               	50000           	10009           	1               	5               	20              	100.00          	5.48568800e+00  	7.25680260e-03  	1.02562600e+01  	1.71639611e-02  	1.91947880e+01  	3.74322544e-02  	3.57892760e+01  	6.18772336e-02  	6.68614880e+01  	1.18070391e-01  	1.24938280e+02  	1.88304937e-01  	2.33413952e+02  	4.19448061e-01  	4.35787964e+02  	8.44738870e-01  	8.11924944e+02  	1.46265277e+00  	1.51395968e+03  	2.22970798e+00  	2.82365097e+03  	4.19280297e+00  	5.26738789e+03  	8.62048896e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	4.65994800e+01  	1.54631918e-01  	1.70352916e+02  	6.11056521e-01  	6.12376844e+02  	2.43530455e+00  	2.16117751e+03  	6.74109828e+00  	7.58696961e+03  	2.73841707e+01  	2.65975244e+04  	7.11779243e+01  	9.28977859e+04  	3.77032781e+02  	3.24754775e+05  	1.45237597e+03  	1.12789924e+06  	4.22619615e+03  	3.91091089e+06  	1.33873455e+04  	1.36057948e+07  	3.76376268e+04  	4.74231967e+07  	1.50686297e+05  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  
 	4               	0.9             	16384           	0               	50000           	10005           	1               	5               	20              	100.00          	5.48313600e+00  	9.33226408e-03  	1.02651920e+01  	1.74718019e-02  	1.91712560e+01  	2.74425373e-02  	3.58546400e+01  	5.22314490e-02  	6.68465360e+01  	1.01330366e-01  	1.24944352e+02  	2.01141309e-01  	2.33305636e+02  	3.74613866e-01  	4.34657776e+02  	6.01573431e-01  	8.11915180e+02  	1.22694119e+00  	1.51880938e+03  	2.54987822e+00  	2.83014536e+03  	5.28279517e+00  	5.27389658e+03  	8.13413959e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	4.65753200e+01  	1.77955273e-01  	1.70515384e+02  	6.97640698e-01  	6.10456408e+02  	1.77562933e+00  	2.16545440e+03  	6.55738925e+00  	7.58795807e+03  	2.30953008e+01  	2.65398831e+04  	9.17988758e+01  	9.28128682e+04  	2.87597859e+02  	3.22786128e+05  	9.05293776e+02  	1.12648703e+06  	3.73932267e+03  	3.95181901e+06  	1.47300339e+04  	1.37114537e+07  	5.00118353e+04  	4.76107513e+07  	1.38575159e+05  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  
 	4               	0.9             	16384           	0               	50000           	10006           	1               	5               	20              	100.00          	5.49080400e+00  	6.70794527e-03  	1.02834480e+01  	1.75262137e-02  	1.91953560e+01  	3.03801345e-02  	3.58344520e+01  	6.81222085e-02  	6.69255680e+01  	1.15406335e-01  	1.24928696e+02  	1.73201165e-01  	2.33751596e+02  	3.76394035e-01  	4.36007916e+02  	6.40753674e-01  	8.13443524e+02  	1.62086489e+00  	1.51900895e+03  	3.17345384e+00  	2.82738965e+03  	3.77949188e+00  	5.27103506e+03  	8.71236114e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	4.67059480e+01  	1.23478330e-01  	1.71408936e+02  	6.56728379e-01  	6.10896668e+02  	1.93965877e+00  	2.16394388e+03  	8.91298671e+00  	7.57766732e+03  	2.47358712e+01  	2.65568404e+04  	8.61289728e+01  	9.33115166e+04  	3.10770871e+02  	3.25159054e+05  	1.03397120e+03  	1.13208586e+06  	4.01566566e+03  	3.93625227e+06  	1.47495842e+04  	1.36401856e+07  	4.60247120e+04  	4.75938032e+07  	1.79570596e+05  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  	0.00000000e+00  
